Customer_ID,Age,Gender,Employment_Type,Annual_Income,Credit_Score,Loan_or_Credit_Amount,Number_of_Active_Accounts,Past_Default_Count,Application_Type,Region,Credit_Limit,Utilization_Ratio,Application_Date,Default_Status
240,28,Female,Salaried,2396563,510,146663,1,2,Credit Card,South,672868.8995255918,0.21796667984417945,2022-09-14,No
241,56,Male,Self-Employed,474622,813,223460,11,1,Credit Card,East,238414.54336314756,0.9372750372011948,2023-02-16,No
242,58,Male,Salaried,877770,409,1202129,2,2,Personal Loan,Central,427667.9886421903,1.0,2022-12-02,No
243,40,Female,Self-Employed,929049,564,1208662,10,3,Auto Loan,East,296760.4966563509,1.0,2023-06-30,No
244,55,Male,Salaried,1100374,541,770567,5,2,Personal Loan,Central,469535.2742402641,1.0,2022-07-27,No
245,45,Male,Salaried,527382,837,1073818,1,3,Auto Loan,East,189510.39144837332,1.0,2023-02-03,No
246,55,Female,Salaried,405879,574,1025691,11,0,Credit Card,North,190241.99574169924,1.0,2023-07-19,No
247,45,Female,Self-Employed,261204,741,1188627,11,4,Home Loan,Central,138208.5234299391,1.0,2023-09-02,Yes
248,49,Female,Salaried,1664540,510,193394,10,3,Home Loan,Central,525682.0746058791,0.3678915628709496,2021-12-19,No
249,38,Male,Self-Employed,1989633,804,375351,4,2,Personal Loan,South,949565.9904810518,0.39528690345138257,2023-01-18,No
250,38,Female,Salaried,2479754,460,1464902,5,0,Home Loan,Central,996949.4051317336,1.0,2023-09-23,No
251,22,Male,Self-Employed,536441,408,499401,5,3,Home Loan,West,170300.73700564195,1.0,2022-06-10,Yes
252,55,Female,Salaried,2020187,894,300084,5,2,Credit Card,South,785416.8369931924,0.3820697314674462,2022-09-29,No
253,36,Male,Salaried,980429,378,1038111,10,3,Credit Card,South,280873.15520994394,1.0,2023-01-17,Yes
254,56,Male,Salaried,1338871,534,875142,9,3,Personal Loan,North,642901.5892378183,1.0,2023-11-05,No
255,53,Male,Salaried,656637,573,1304652,9,1,Auto Loan,South,393567.94389734673,1.0,2021-02-02,No
256,24,Female,Salaried,1916096,706,166199,5,2,Personal Loan,South,970776.6255701547,0.17120210316393672,2021-09-20,No
257,53,Female,Salaried,1058008,841,972163,6,4,Credit Card,West,579995.484899554,1.0,2021-10-29,No
258,34,Female,Self-Employed,502787,463,577250,8,3,Home Loan,South,165426.12226441008,1.0,2023-08-03,Yes
259,41,Male,Salaried,1956076,727,277342,7,0,Auto Loan,Central,561717.9832906943,0.4937388658544566,2023-12-01,No
260,40,Female,Salaried,309016,634,1468110,6,2,Credit Card,North,77486.16056801759,1.0,2023-12-13,No
261,28,Female,Salaried,1208882,446,173733,4,4,Credit Card,West,610917.3953002952,0.2843805092742561,2022-07-22,No
262,27,Male,Salaried,1743542,473,951299,3,2,Auto Loan,East,938197.6986581495,1.0,2023-12-29,No
263,23,Male,Salaried,373505,505,1426844,4,4,Auto Loan,East,118095.14723764411,1.0,2021-10-09,Yes
264,37,Female,Salaried,571366,459,179238,3,4,Personal Loan,East,238487.85210637187,0.7515602929748184,2021-09-15,No
265,53,Female,Self-Employed,268328,402,330573,8,3,Auto Loan,West,122024.66810754559,1.0,2023-10-15,Yes
266,32,Female,Salaried,1825793,523,662062,6,1,Auto Loan,East,1068757.2298549053,0.6194690258047486,2021-05-05,No
267,42,Male,Salaried,2083903,663,245628,6,2,Home Loan,Central,1187575.4626626805,0.2068314879538466,2023-02-08,No
268,42,Female,Salaried,1740130,739,437423,1,0,Personal Loan,East,444617.8577934718,0.9838178839033185,2023-12-28,No
269,50,Male,Salaried,1882826,394,965024,5,0,Auto Loan,East,503144.9731336755,1.0,2023-07-13,No
270,58,Male,Salaried,1396011,466,126764,8,1,Personal Loan,North,817525.5751449956,0.15505814601276205,2022-09-10,No
271,58,Female,Salaried,1846025,471,1201644,11,0,Auto Loan,East,499044.85889171564,1.0,2021-02-27,No
272,28,Female,Salaried,1700615,831,398117,2,2,Credit Card,East,771570.1775570726,0.5159828769698029,2021-02-27,No
273,47,Male,Salaried,1855953,519,709824,3,0,Credit Card,South,515483.982820503,1.0,2021-10-01,No
274,47,Male,Unemployed,2364599,749,1226245,9,2,Personal Loan,Central,1143058.9731670148,1.0,2021-05-20,No
275,54,Female,Salaried,1388417,849,1105742,4,4,Credit Card,West,436620.0788194811,1.0,2022-11-13,No
276,41,Female,Salaried,1301687,423,530374,11,3,Credit Card,North,340979.99790149834,1.0,2022-07-31,Yes
277,50,Female,Salaried,2405972,498,1373366,10,1,Auto Loan,West,836293.9257300736,1.0,2022-11-06,No
278,53,Male,Salaried,1915893,886,201382,5,1,Home Loan,East,835271.3143086139,0.24109770867288985,2021-11-22,No
279,48,Male,Self-Employed,367949,410,215480,11,0,Auto Loan,South,160885.75454328625,1.0,2023-01-29,Yes
280,53,Female,Salaried,1672459,403,1227089,7,2,Home Loan,East,865062.1663789405,1.0,2023-12-06,No
281,25,Male,Salaried,339000,572,592322,5,3,Personal Loan,East,91925.93752928355,1.0,2022-07-21,Yes
282,39,Male,Self-Employed,2187455,822,916335,2,0,Home Loan,North,553128.6818163323,1.0,2021-11-01,No
283,24,Female,Salaried,2060103,665,1191093,7,3,Personal Loan,North,1029994.9150908302,1.0,2023-04-16,No
284,55,Male,Unemployed,645632,519,1368973,11,2,Home Loan,West,377038.84569567314,1.0,2023-05-02,Yes
285,37,Female,Self-Employed,945796,381,1306825,6,0,Credit Card,East,300241.2178694172,1.0,2021-02-18,No
286,48,Female,Salaried,1186199,402,1251647,11,0,Credit Card,West,358786.17418662284,1.0,2021-05-16,No
287,50,Male,Salaried,2348381,488,675878,9,3,Personal Loan,East,868981.3920572095,0.7777819020956706,2021-07-01,No
288,49,Male,Salaried,710282,723,326885,2,0,Home Loan,North,352144.70717006305,0.9282689568925873,2023-10-23,No
289,26,Female,Salaried,1016481,396,851773,2,3,Credit Card,South,525144.2752361667,1.0,2022-09-23,Yes
290,55,Male,Salaried,1734139,439,1048888,8,2,Personal Loan,West,1002057.470964469,1.0,2022-08-17,No
291,57,Female,Salaried,511882,385,66740,10,3,Home Loan,West,271642.28777491936,0.24569075951569158,2022-06-29,No
292,44,Male,Self-Employed,2448253,574,374629,11,2,Credit Card,Central,635849.2747185801,0.5891789373602835,2022-06-06,No
293,49,Male,Salaried,1299939,618,264616,1,2,Auto Loan,Central,418882.0532464958,0.631719592541922,2022-03-17,No
294,51,Male,Self-Employed,1139238,535,1358897,8,4,Home Loan,South,426571.12034678936,1.0,2021-03-23,No
295,55,Female,Self-Employed,2301904,720,1243908,5,3,Personal Loan,Central,1338370.8408200187,0.9294195316134194,2023-09-18,No
296,53,Male,Self-Employed,2325588,584,392968,1,1,Auto Loan,South,1074336.7635176005,0.36577729939478343,2022-12-20,No
297,41,Female,Salaried,1633573,471,634073,10,4,Auto Loan,East,978038.2602005348,0.6483110383329902,2021-06-29,No
298,52,Female,Salaried,1826128,773,415414,11,4,Personal Loan,Central,659538.0736041764,0.629855980459002,2021-12-25,No
299,43,Female,Self-Employed,1007906,738,1010295,1,3,Auto Loan,Central,577010.1547781118,1.0,2023-01-08,No
300,53,Male,Self-Employed,2429254,466,185025,6,4,Personal Loan,West,1201319.581791103,0.15401813372935924,2021-02-21,No
301,23,Female,Self-Employed,1096953,815,602165,10,4,Credit Card,South,614812.1488381908,0.9794292470275837,2021-02-01,No
302,38,Female,Self-Employed,1069837,778,1232218,11,0,Personal Loan,West,612929.6186874395,1.0,2022-09-30,No
303,45,Male,Salaried,1556802,791,1130967,2,2,Auto Loan,Central,636044.956870865,1.0,2021-10-11,No
304,51,Female,Salaried,2367008,388,197548,2,1,Auto Loan,East,1314124.1070484333,0.15032674535109125,2023-09-25,No
305,23,Female,Salaried,1675932,511,1480307,1,3,Home Loan,North,995727.64235896,1.0,2021-08-23,Yes
306,44,Male,Salaried,2467499,875,934134,1,0,Auto Loan,South,1193013.447377252,0.783003747404207,2021-03-03,No
307,52,Female,Salaried,1738762,515,259249,4,1,Credit Card,South,592336.9970538208,0.43767146284878133,2022-09-01,No
308,42,Male,Self-Employed,481746,794,857519,5,1,Personal Loan,East,165847.31059502182,1.0,2021-04-22,No
309,43,Female,Self-Employed,2266867,792,614797,4,0,Personal Loan,East,1163671.376489751,0.5283252750055203,2023-11-04,No
310,22,Female,Self-Employed,326174,680,1199844,6,3,Auto Loan,South,119062.42537792606,1.0,2021-01-07,Yes
311,47,Male,Salaried,2171360,684,241378,8,2,Credit Card,South,855225.6617746715,0.2822389584277892,2023-11-13,No
312,22,Female,Salaried,896443,461,802024,11,0,Personal Loan,East,389309.6950533324,1.0,2021-11-09,No
313,46,Female,Self-Employed,2105606,488,59302,11,4,Home Loan,East,1198278.6956792604,0.04948932181956541,2021-05-28,No
314,37,Female,Salaried,816829,515,449570,2,1,Credit Card,East,407566.8849774581,1.0,2022-07-23,No
315,53,Male,Salaried,806511,763,468174,1,4,Home Loan,Central,283767.09589903976,1.0,2023-07-31,No
316,29,Male,Salaried,1853888,518,407970,2,3,Home Loan,South,550209.1890040662,0.741481618543061,2021-12-21,No
317,59,Male,Salaried,1421114,473,1190235,10,2,Personal Loan,South,499422.4835824132,1.0,2021-09-01,No
318,49,Male,Salaried,778229,899,216758,11,2,Credit Card,East,285401.66482653504,0.7594840069757262,2021-01-08,No
319,46,Male,Self-Employed,1634643,447,71508,6,2,Auto Loan,West,827811.3937604222,0.08638199539048046,2023-09-18,No
320,55,Female,Unemployed,746238,409,756970,11,4,Personal Loan,North,297626.4951116083,1.0,2023-11-09,Yes
321,45,Male,Unemployed,2388769,368,176323,4,3,Home Loan,South,1431536.1636126302,0.12317048250812651,2023-08-23,Yes
322,44,Male,Salaried,2373177,473,1279906,7,4,Personal Loan,Central,621945.315344471,1.0,2022-06-30,Yes
323,33,Male,Self-Employed,857460,575,595708,2,1,Personal Loan,North,320679.7541640036,1.0,2022-04-09,No
324,27,Female,Unemployed,1143451,673,790823,1,2,Home Loan,West,320253.4834557689,1.0,2023-05-23,No
325,56,Female,Self-Employed,2128232,366,1159353,5,3,Personal Loan,Central,797774.4164122939,1.0,2021-01-21,Yes
326,40,Male,Self-Employed,2264798,429,355563,9,4,Auto Loan,East,909995.6418476815,0.39073044270635693,2021-02-13,No
327,21,Female,Self-Employed,2316806,805,1166194,6,4,Home Loan,West,1301815.8287256246,0.8958210326430063,2021-11-24,No
328,28,Female,Salaried,2117861,890,587841,6,4,Credit Card,East,844765.5714905541,0.69586287585416,2022-08-18,No
329,36,Female,Self-Employed,1128896,727,414175,1,4,Home Loan,Central,292300.65253133693,1.0,2021-04-16,No
330,34,Female,Salaried,1392181,540,1169115,1,4,Auto Loan,Central,813473.3421781382,1.0,2022-09-05,No
331,32,Male,Salaried,700032,840,1358751,4,1,Credit Card,East,210597.36561939027,1.0,2023-05-01,No
332,43,Male,Unemployed,2155610,754,478842,2,2,Home Loan,North,1122638.6408634603,0.4265326192867422,2023-07-13,No
333,35,Female,Salaried,2461352,621,312870,3,4,Home Loan,South,787863.6374726689,0.3971118669769215,2022-04-07,No
334,48,Female,Salaried,2491988,779,297541,11,1,Personal Loan,South,1428324.5906597502,0.20831469397482288,2022-10-25,No
335,54,Female,Unemployed,1475027,869,1155133,6,3,Credit Card,Central,485712.56690515653,1.0,2022-01-27,Yes
336,22,Female,Unemployed,986754,733,1246368,10,3,Auto Loan,West,542031.8598925705,1.0,2023-11-25,Yes
337,52,Male,Salaried,2013524,541,528738,1,1,Auto Loan,East,795533.5000459637,0.6646332303661016,2021-10-29,No
338,43,Female,Self-Employed,2186655,784,604954,11,1,Home Loan,West,888875.4328304112,0.6805835527185948,2023-12-31,No
339,42,Male,Salaried,2291873,412,658122,11,1,Personal Loan,East,1077690.4282429093,0.6106781527910727,2021-04-02,No
340,45,Female,Salaried,2470514,565,1074566,10,3,Auto Loan,West,1039091.7599191535,1.0,2022-07-04,No
341,42,Male,Salaried,1892065,483,449442,2,4,Personal Loan,East,696015.3218091867,0.6457357847119564,2021-02-05,No
342,42,Female,Salaried,1268482,510,293363,4,2,Credit Card,Central,424829.25804630877,0.6905433052071517,2022-06-14,No
343,26,Male,Salaried,2456046,607,1411523,6,4,Personal Loan,North,842871.2900131874,1.0,2022-02-26,No
344,35,Male,Salaried,791022,774,1411192,3,0,Personal Loan,South,392543.15262417577,1.0,2021-05-18,No
345,57,Male,Self-Employed,982958,877,1359371,9,1,Home Loan,West,283153.0074858496,1.0,2023-03-05,No
346,53,Female,Self-Employed,715796,707,739918,10,4,Auto Loan,South,319637.3134296432,1.0,2021-07-26,No
347,28,Male,Self-Employed,2470259,724,1480869,4,2,Credit Card,West,945685.3807747841,1.0,2022-04-10,No
348,25,Female,Self-Employed,2218143,358,1219248,7,4,Auto Loan,Central,828681.831726413,1.0,2023-06-30,Yes
349,59,Male,Salaried,2369465,546,841975,11,0,Credit Card,Central,1185732.382559708,0.7100885599348992,2021-04-28,No
350,24,Male,Self-Employed,1159736,466,1105706,5,0,Credit Card,West,494197.9472264653,1.0,2021-11-20,No
351,26,Female,Self-Employed,1718879,359,625506,6,4,Auto Loan,West,476159.7454902833,1.0,2021-08-07,Yes
352,52,Male,Salaried,688995,868,457350,9,2,Credit Card,West,391589.3576473391,1.0,2021-09-20,No
353,50,Female,Salaried,683397,698,692927,9,4,Auto Loan,Central,385645.6361715507,1.0,2022-09-20,No
354,55,Female,Self-Employed,1447853,753,1330813,6,1,Personal Loan,North,577511.9834488812,1.0,2021-10-31,No
355,36,Female,Self-Employed,1549225,353,212258,2,2,Credit Card,North,394765.07506919146,0.5376818097771111,2023-07-06,No
356,33,Female,Self-Employed,1835328,677,207885,9,3,Auto Loan,West,497535.43044129846,0.41782953992967387,2021-08-27,No
357,50,Male,Salaried,621230,861,746382,11,2,Personal Loan,East,262195.698183903,1.0,2022-12-02,No
358,39,Male,Salaried,801420,479,1366853,2,4,Personal Loan,North,223195.44956390938,1.0,2022-06-05,Yes
359,37,Female,Salaried,300737,833,494357,2,4,Personal Loan,Central,121837.38166764818,1.0,2022-11-24,Yes
360,39,Male,Salaried,1537822,707,395868,2,3,Personal Loan,Central,486584.888861396,0.8135641057952444,2023-01-07,No
361,48,Male,Salaried,746179,734,643149,7,0,Credit Card,Central,396120.4254502921,1.0,2023-08-20,No
362,46,Female,Salaried,1498933,603,414146,11,4,Auto Loan,South,567572.2794634354,0.7296797517868919,2021-03-31,No
363,57,Male,Salaried,707765,516,187045,4,0,Auto Loan,South,270699.550909114,0.6909690074173762,2023-03-30,No
364,46,Female,Self-Employed,2382458,818,891475,8,0,Personal Loan,Central,616406.5321136544,1.0,2023-11-11,No
365,43,Male,Salaried,1523442,842,567121,8,1,Home Loan,North,729450.5595471214,0.7774632462439901,2023-01-25,No
366,29,Male,Salaried,2391910,687,1377981,1,0,Home Loan,South,1245497.591960376,1.0,2021-05-29,No
367,32,Female,Self-Employed,504062,400,151661,1,2,Home Loan,East,172498.3782037424,0.8792024689117318,2021-04-21,No
368,21,Male,Unemployed,2054774,405,263123,4,0,Home Loan,West,957275.3010599324,0.2748665924093727,2023-01-17,No
369,21,Male,Salaried,1829441,422,1311098,2,1,Personal Loan,South,871570.1507630625,1.0,2021-11-09,No
370,54,Female,Salaried,1962199,401,535980,3,4,Home Loan,South,922984.8272030386,0.5807029370398251,2021-06-21,No
371,52,Male,Self-Employed,2093080,474,155388,10,4,Home Loan,North,1034834.2721371481,0.15015737706395388,2022-10-30,No
372,45,Female,Salaried,1545151,611,706352,2,3,Personal Loan,North,810811.5536571934,0.871166668523623,2022-04-28,No
373,21,Male,Self-Employed,1552931,897,481756,10,0,Auto Loan,East,800252.5096831872,0.6020049848899853,2023-09-08,No
374,36,Female,Salaried,1212810,870,690046,9,2,Auto Loan,East,546869.8524355629,1.0,2023-12-22,No
375,59,Female,Salaried,1801204,679,925750,6,3,Credit Card,East,1042187.8460000006,0.8882755671668037,2023-06-17,No
376,25,Female,Self-Employed,748882,672,826475,7,3,Auto Loan,East,391785.843364836,1.0,2023-12-29,No
377,42,Female,Self-Employed,620682,590,1035636,6,1,Credit Card,South,348699.41875718493,1.0,2021-11-19,No
378,49,Female,Salaried,911051,634,839381,1,4,Credit Card,East,389692.1083997635,1.0,2023-12-16,No
379,23,Male,Salaried,383025,613,989229,5,0,Credit Card,East,189661.2538977479,1.0,2022-07-07,No
380,32,Male,Unemployed,844787,648,866503,3,0,Auto Loan,Central,466388.33899154153,1.0,2023-11-10,No
381,46,Female,Salaried,1271794,554,833368,10,4,Personal Loan,South,558217.0475009052,1.0,2021-03-01,No
382,36,Male,Salaried,343405,640,1386197,8,1,Personal Loan,South,190902.50540300595,1.0,2022-07-07,No
383,57,Female,Self-Employed,2161989,560,233708,7,1,Auto Loan,South,1089279.1634724056,0.21455289684876125,2023-03-15,No
384,42,Male,Salaried,1205263,715,1169702,9,1,Credit Card,West,619292.8681150032,1.0,2021-11-20,No
385,49,Male,Self-Employed,284699,813,352149,1,2,Home Loan,East,163579.58305152124,1.0,2021-05-23,No
386,34,Female,Unemployed,2184184,671,259237,2,0,Personal Loan,East,798546.9891051466,0.3246358743278232,2023-08-18,No
387,48,Female,Salaried,1109922,707,1426321,2,1,Home Loan,East,508492.07024423534,1.0,2023-07-15,No
388,25,Male,Salaried,1185449,443,587182,1,1,Home Loan,North,409490.8833797005,1.0,2023-11-03,No
389,50,Male,Self-Employed,419366,518,159637,8,4,Home Loan,North,182514.10076042838,0.8746557078871549,2022-08-05,No
390,25,Female,Salaried,2007545,646,986681,4,3,Auto Loan,North,813612.0221907098,1.0,2023-03-10,No
391,32,Male,Salaried,836646,865,1208404,7,3,Credit Card,West,343106.86969171086,1.0,2022-10-18,No
392,36,Male,Self-Employed,488461,447,290147,10,3,Auto Loan,East,157773.87957639745,1.0,2022-04-12,Yes
393,46,Female,Self-Employed,1240755,699,379095,1,0,Credit Card,South,581821.3496746052,0.6515659836340075,2022-03-07,No
394,46,Male,Unemployed,465676,750,943303,8,2,Credit Card,South,246087.58860957623,1.0,2022-09-03,No
395,41,Female,Salaried,1414010,800,768009,11,0,Home Loan,Central,486462.2322837466,1.0,2023-01-27,No
396,59,Female,Salaried,1010490,824,449423,8,4,Home Loan,North,296451.6303584826,1.0,2023-06-04,No
397,56,Female,Salaried,1098098,768,320513,11,1,Personal Loan,West,372667.82862981764,0.8600500911989787,2022-01-11,No
398,53,Male,Self-Employed,1799178,353,1049658,10,0,Auto Loan,Central,925372.4620450053,1.0,2021-02-21,No
399,50,Male,Salaried,358987,673,378441,3,3,Personal Loan,West,97713.30851853394,1.0,2023-02-28,Yes
400,57,Female,Salaried,2307823,718,51282,9,2,Credit Card,South,1075977.559639901,0.047660845284879946,2023-05-22,No
401,43,Female,Salaried,1611898,744,262434,5,4,Auto Loan,East,865481.1784860982,0.3032232317969643,2023-03-05,No
402,30,Male,Salaried,288009,468,1247295,5,1,Auto Loan,South,152811.59095060115,1.0,2023-05-21,Yes
403,25,Male,Salaried,838264,539,1323334,5,2,Personal Loan,South,499301.9411283111,1.0,2023-10-03,No
404,56,Male,Salaried,1542866,765,1186199,1,0,Auto Loan,North,812311.8820355072,1.0,2023-07-17,No
405,54,Female,Self-Employed,1986161,455,873646,10,0,Home Loan,South,590271.720238622,1.0,2023-06-10,No
406,51,Female,Salaried,320935,514,284012,2,2,Home Loan,West,119224.98238563485,1.0,2023-10-02,Yes
407,30,Male,Self-Employed,2192245,695,1429639,1,2,Home Loan,East,714548.1918193357,1.0,2021-12-04,No
408,39,Male,Self-Employed,1967584,447,1314577,2,1,Credit Card,North,751091.9595447527,1.0,2021-05-22,No
409,52,Male,Salaried,1023056,835,756134,9,3,Personal Loan,Central,483823.99087591085,1.0,2023-12-12,No
410,21,Female,Salaried,2259016,680,181101,9,2,Home Loan,South,793911.7662432356,0.22811225088269443,2022-11-03,No
411,25,Female,Salaried,1346949,719,1279108,5,1,Credit Card,North,397442.85176718177,1.0,2021-06-08,No
412,24,Male,Self-Employed,696030,791,911669,4,2,Credit Card,North,347994.85425540217,1.0,2023-03-18,No
413,36,Male,Salaried,1083404,469,1444733,2,2,Personal Loan,North,315290.56151208223,1.0,2022-02-15,No
414,44,Female,Self-Employed,269295,648,518398,6,3,Home Loan,West,156666.72424249694,1.0,2023-06-08,Yes
415,36,Female,Unemployed,2091905,492,609659,9,1,Auto Loan,Central,975877.9089687219,0.6247287641179101,2022-04-23,No
416,22,Male,Unemployed,1042270,442,52480,8,0,Credit Card,North,539419.0191651495,0.0972898584132656,2022-10-08,No
417,48,Male,Salaried,463765,646,59038,10,1,Auto Loan,West,249736.67720461733,0.23640099908764406,2022-12-16,No
418,52,Male,Self-Employed,973040,796,375588,4,1,Credit Card,Central,462246.5536973122,0.8125274206932046,2023-06-21,No
419,47,Female,Unemployed,750704,829,896269,6,1,Home Loan,East,372123.3359233072,1.0,2021-08-10,No
420,40,Male,Salaried,538558,607,135050,11,3,Credit Card,West,283616.416588699,0.4761713077979183,2021-03-23,No
421,44,Female,Salaried,2254828,871,976925,9,3,Credit Card,North,922071.5805726664,1.0,2023-03-20,No
